id,doi,title,journal,issue,volume,articleType,year
613115,10.1103/PhysRevLett.65.3189,"Neutron-scattering measurements of long-range antiferromagnetic order in <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msub><mrow><mi mathvariant=""normal"">URu</mi></mrow><mrow><mn>2</mn></mrow></msub></mrow></math></span><span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msub><mrow><mi mathvariant=""normal"">Si</mi></mrow><mrow><mn>2</mn></mrow></msub></mrow></math></span>",PRL,25,65,article,1990
613116,10.1103/PhysRevLett.65.3193,Photon-assisted vortex depairing in two-dimensional superconductors,PRL,25,65,article,1990
613117,10.1103/PhysRevLett.65.3197,Fragmentation of magnetic flux in anisotropic superconductors,PRL,25,65,article,1990
613118,10.1103/PhysRevLett.65.3201,"Double-peak superconducting transition in granular <i>L</i>-<i>M</i>-<i>Cu</i>-<i>O</i>(<i>L</i>=Pr,Nd,Sm,Eu,D; <i>M</i>=Ce,Th) superconductors",PRL,25,65,article,1990
613119,10.1103/PhysRevLett.65.3205,Direct energy transfer in polymer systems,PRL,25,65,article,1990
613121,10.1103/PhysRevLett.65.321,Observation of nonlocal interference in separated photon channels,PRL,3,65,article,1990
613124,10.1103/PhysRevLett.65.3211,Experimental control of chaos,PRL,26,65,article,1990
613125,10.1103/PhysRevLett.65.3215,Using chaos to direct trajectories to targets,PRL,26,65,article,1990
613126,10.1103/PhysRevLett.65.3219,Complex route to chaos in velocity-driven atoms,PRL,26,65,article,1990
613127,10.1103/PhysRevLett.65.3223,Space-filling bearings,PRL,26,65,article,1990
613128,10.1103/PhysRevLett.65.3227,Exact solution for quantum Davey-Stewartson I system,PRL,26,65,article,1990
613129,10.1103/PhysRevLett.65.3230,Hierarchy of soliton solutions to the gauged nonlinear Schrödinger equation on the plane,PRL,26,65,article,1990
613130,10.1103/PhysRevLett.65.3233,Natural inflation with pseudo Nambu-Goldstone bosons,PRL,26,65,article,1990
613131,10.1103/PhysRevLett.65.3237,"Hadronic width of the <i>Z</i> from a global fit to <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mi mathvariant=""italic"">e</mi></mrow><mrow><mo>+</mo></mrow></msup></mrow></math></span><span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mi mathvariant=""italic"">e</mi></mrow><mrow><mi mathvariant=""normal"">−</mi></mrow></msup></mrow></math></span> → hadrons data",PRL,26,65,article,1990
613132,10.1103/PhysRevLett.65.3241,"High-precision measurement of the analyzing power in large-<span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msubsup><mrow><mi mathvariant=""italic"">P</mi></mrow><mrow><mi mathvariant=""normal"">⊥</mi></mrow><mrow><mn>2</mn></mrow></msubsup></mrow></math></span> spin-polarized 24-GeV/<i>c</i> proton-proton elastic scattering",PRL,26,65,article,1990
613133,10.1103/PhysRevLett.65.3245,Sea-quark effects in pion-nucleon scattering,PRL,26,65,article,1990
613134,10.1103/PhysRevLett.65.3249,"Limits on nonstandard weak currents from the positron decays of <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">O</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>14</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span> and <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">C</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>10</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span>",PRL,26,65,article,1990
613135,10.1103/PhysRevLett.65.325,Variational constraints for electrical-impedance tomography,PRL,3,65,article,1990
613136,10.1103/PhysRevLett.65.3253,"Near-threshold vibrational excitation of <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msub><mrow><mi mathvariant=""normal"">H</mi></mrow><mrow><mn>2</mn></mrow></msub></mrow></math></span> by electron impact: Resolution of discrepancies between experiment and theory",PRL,26,65,article,1990
613137,10.1103/PhysRevLett.65.3257,Observation of unusually enhanced satellite band in Penning-ionization electron spectra of benzene and toluene,PRL,26,65,article,1990
613138,10.1103/PhysRevLett.65.3261,Observation of orientation propensity for electron capture in multiply-charged-ion–atom collisions,PRL,26,65,article,1990
613139,10.1103/PhysRevLett.65.3265,"Evidence for electron correlation in the two-electron continuum during double ionization in 300-keV <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mi mathvariant=""normal"">H</mi></mrow><mrow><mo>+</mo></mrow></msup></mrow></math></span>+He collisions",PRL,26,65,article,1990
613140,10.1103/PhysRevLett.65.3269,"Nonperturbative approach to atomic multiphoton processes under intense, short laser pulses",PRL,26,65,article,1990
613141,10.1103/PhysRevLett.65.3273,Transform-limited collisions of K Rydberg atoms,PRL,26,65,article,1990
613142,10.1103/PhysRevLett.65.3277,Optical measurements of methyl-group tunneling and nuclear-spin conversion,PRL,26,65,article,1990
613143,10.1103/PhysRevLett.65.3281,Conditional averaging procedure for the elimination of the small-scale modes from incompressible fluid turbulence at high Reynolds numbers,PRL,26,65,article,1990
613144,10.1103/PhysRevLett.65.3285,Large-scale ionospheric modifications produced by nonlinear refraction of an hf wave,PRL,26,65,article,1990
613145,10.1103/PhysRevLett.65.3289,Self-sustained collisional drift-wave turbulence in a sheared magnetic field,PRL,26,65,article,1990
613146,10.1103/PhysRevLett.65.329,Self-induced phase turbulence and chaotic itinerancy in coupled laser systems,PRL,3,65,article,1990
613147,10.1103/PhysRevLett.65.3293,"Observation of a topological transition in the <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""italic"">A</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>3</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span> vortices",PRL,26,65,article,1990
613148,10.1103/PhysRevLett.65.3297,Behavior of susceptibility and polarization near a smectic-<i>A</i>– ferroelectric-smectic-<i>C</i> tricritical point,PRL,26,65,article,1990
613149,10.1103/PhysRevLett.65.33,Localization of atoms in a three-dimensional standing wave,PRL,1,65,article,1990
613150,10.1103/PhysRevLett.65.3301,Direct dynamical calculation of entropy and free energy by adiabatic switching,PRL,26,65,article,1990
613151,10.1103/PhysRevLett.65.3305,"Deformation, growth, and order in sheared spinodal decomposition",PRL,26,65,article,1990
613152,10.1103/PhysRevLett.65.3309,Structural properties of α-quartz near the amorphous transition,PRL,26,65,article,1990
613153,10.1103/PhysRevLett.65.3313,Phase behavior of the Au(111) surface: Discommensurations and kinks,PRL,26,65,article,1990
613154,10.1103/PhysRevLett.65.3317,Energies controlling nucleation and growth processes: The case of Ag/W(110),PRL,26,65,article,1990
613155,10.1103/PhysRevLett.65.3321,Surface-induced ordering in models for ‘‘frustrated’’ face-centered-cubic alloys,PRL,26,65,article,1990
613156,10.1103/PhysRevLett.65.3325,Structure of the H-saturated Si(100) surface,PRL,26,65,article,1990
613157,10.1103/PhysRevLett.65.3329,Observation of a monovacancy in the metastable state of the <i>EL</i>2 defect in GaAs by positron annihilation,PRL,26,65,article,1990
613158,10.1103/PhysRevLett.65.333,Model for the fingering instability of spreading surfactant drops,PRL,3,65,article,1990
613159,10.1103/PhysRevLett.65.3333,Temperature dependence of the conductivity and minimum quantum mobility of a highly disordered dilute two-dimensional electron gas,PRL,26,65,article,1990
613160,10.1103/PhysRevLett.65.3337,Solving the phase problem with multiple-beam diffraction and elliptically polarized x rays,PRL,26,65,article,1990
613161,10.1103/PhysRevLett.65.3341,Squeezed fermion states,PRL,26,65,article,1990
613162,10.1103/PhysRevLett.65.3344,Magnetic domains in thin epitaxial Co/Au(111) films,PRL,26,65,article,1990
613163,10.1103/PhysRevLett.65.3348,Shape and size fluctuations of microemulsion droplets: The role of cosurfactant,PRL,26,65,article,1990
613164,10.1103/PhysRevLett.65.3352,Genetic fusion,PRL,26,65,article,1990
613169,10.1103/PhysRevLett.65.3361,Interpolation between Fermi and Bose statistics using generalized commutators,PRL,27,65,article,1990
613170,10.1103/PhysRevLett.65.3365,Invariant measure of a driven nonlinear oscillator with external noise,PRL,27,65,article,1990
613171,10.1103/PhysRevLett.65.3369,Semiclassical theory of localized many-anyon states,PRL,27,65,article,1990
613172,10.1103/PhysRevLett.65.337,Experimental evidence for coupling of plasma particle and heat transport in the TEXT tokamak,PRL,3,65,article,1990
613173,10.1103/PhysRevLett.65.3373,Simple unified form for the major no-hidden-variables theorems,PRL,27,65,article,1990
613174,10.1103/PhysRevLett.65.3377,Baryon-number violation in high-energy collisions,PRL,27,65,article,1990
613175,10.1103/PhysRevLett.65.3381,Isospin analysis of <i>CP</i> asymmetries in <i>B</i> decays,PRL,27,65,article,1990
613176,10.1103/PhysRevLett.65.3385,Collapse and revival of the state vector in the Jaynes-Cummings model: An example of state preparation by a quantum apparatus,PRL,27,65,article,1990
613177,10.1103/PhysRevLett.65.3389,Multimode interactions in cyclotron autoresonance maser amplifiers,PRL,27,65,article,1990
613178,10.1103/PhysRevLett.65.3393,Statistical properties of wiggler and bending-magnet radiation from the Brookhaven vacuum-ultraviolet electron storage ring,PRL,27,65,article,1990
613179,10.1103/PhysRevLett.65.3397,Polarization reversal of Alfvén waves in a non-axisymmetric region of a quadrupole-anchored tandem mirror,PRL,27,65,article,1990
613180,10.1103/PhysRevLett.65.3401,"Magnetization and ac susceptibility of hcp solid <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">He</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>3</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span> near the nuclear ordering temperature",PRL,27,65,article,1990
613181,10.1103/PhysRevLett.65.3405,Fluid interface tensions near critical end points,PRL,27,65,article,1990
613182,10.1103/PhysRevLett.65.3409,Three-dimensional periodicity and twelvefold rotational symmetry,PRL,27,65,article,1990
613183,10.1103/PhysRevLett.65.341,Theory of solvation-induced reentrant phase separation in polymer solutions,PRL,3,65,article,1990
613184,10.1103/PhysRevLett.65.3413,Power-law exponents for a spreading front and growing interface in an irreversible wetting,PRL,27,65,article,1990
613185,10.1103/PhysRevLett.65.3417,Surface extended-x-ray-absorption fine structure and scanning tunneling microscopy of Si(001)2×1-Sb,PRL,27,65,article,1990
613186,10.1103/PhysRevLett.65.3421,Experimental evidence for a negative-<i>U</i> center in gallium arsenide related to oxygen,PRL,27,65,article,1990
613187,10.1103/PhysRevLett.65.3425,Excitonic optical Stark redshift: The biexciton signature,PRL,27,65,article,1990
613188,10.1103/PhysRevLett.65.3429,Resonant intervalley scattering in GaAs,PRL,27,65,article,1990
613189,10.1103/PhysRevLett.65.3433,Light-induced drift of quantum-confined electrons in semiconductor heterostructures,PRL,27,65,article,1990
613190,10.1103/PhysRevLett.65.3437,Positive-projection Monte Carlo simulation: A new variational approach to strongly interacting fermion systems,PRL,27,65,article,1990
613191,10.1103/PhysRevLett.65.3441,"Metallic and superconducting surfaces of <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msub><mrow><mi mathvariant=""normal"">YBa</mi></mrow><mrow><mn>2</mn></mrow></msub></mrow></math></span><span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msub><mrow><mi mathvariant=""normal"">Cu</mi></mrow><mrow><mn>3</mn></mrow></msub></mrow></math></span><span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msub><mrow><mi mathvariant=""normal"">O</mi></mrow><mrow><mn>7</mn></mrow></msub></mrow></math></span> probed by electrostatic charge modulation of epitaxial films",PRL,27,65,article,1990
613192,10.1103/PhysRevLett.65.3445,Relaxation time of the order parameter in a high-temperature superconductor,PRL,27,65,article,1990
613193,10.1103/PhysRevLett.65.3449,Rigidity loss transition in a disordered 2D froth,PRL,27,65,article,1990
613194,10.1103/PhysRevLett.65.345,"Creation and identification of <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mi mathvariant=""italic"">R</mi></mrow><mrow><mi mathvariant=""normal"">−</mi></mrow></msup></mrow></math></span> rotons in liquid <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">He</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>4</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span> and an estimate of their probability for quantum evaporation",PRL,3,65,article,1990
613195,10.1103/PhysRevLett.65.3452,Isochoric differential scattering functions in liquid water: The fifth neighbor as a network defect,PRL,27,65,article,1990
613200,10.1103/PhysRevLett.65.349,Observation of metallic adhesion using the scanning tunneling microscope,PRL,3,65,article,1990
613201,10.1103/PhysRevLett.65.353,Special quasirandom structures,PRL,3,65,article,1990
613202,10.1103/PhysRevLett.65.357,"Specific Heat of Y<span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msub><mrow><mi mathvariant=""normal"">Ba</mi></mrow><mrow><mn>2</mn></mrow></msub></mrow></math></span><span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msub><mrow><mi mathvariant=""normal"">Cu</mi></mrow><mrow><mn>3</mn></mrow></msub></mrow></math></span><span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msub><mrow><mi mathvariant=""normal"">O</mi></mrow><mrow><mn>7</mn></mrow></msub></mrow></math></span>: Origin of the ""Linear"" Term and Volume Fraction of Superconductivity",PRL,3,65,article,1990
613203,10.1103/PhysRevLett.65.361,Transport through a finite one-dimensional crystal,PRL,3,65,article,1990
613204,10.1103/PhysRevLett.65.365,Fluctuations and thermodynamics of the charge-density-wave phase transition,PRL,3,65,article,1990
613205,10.1103/PhysRevLett.65.369,Critical scattering in Cr+0.2 at.% V and in chromium,PRL,3,65,article,1990
613206,10.1103/PhysRevLett.65.37,Second-harmonic generation in centrosymmetric crystals of chiral molecules,PRL,1,65,article,1990
613207,10.1103/PhysRevLett.65.373,"Magnetic-resonance exchange scattering at the iron <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msub><mrow><mi mathvariant=""italic"">L</mi></mrow><mrow><mi mathvariant=""normal"">II</mi></mrow></msub></mrow></math></span> and <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msub><mrow><mi mathvariant=""italic"">L</mi></mrow><mrow><mi mathvariant=""normal"">III</mi></mrow></msub></mrow></math></span> edges",PRL,3,65,article,1990
613208,10.1103/PhysRevLett.65.377,Single Cooper-pair tunneling in small-capacitance junctions,PRL,3,65,article,1990
613209,10.1103/PhysRevLett.65.381,Coherence and persistent currents in mesoscopic rings,PRL,3,65,article,1990
613213,10.1103/PhysRevLett.65.389,Characterizing loss of memory in a dynamical system,PRL,4,65,article,1990
613214,10.1103/PhysRevLett.65.393,Novel temporal behavior of a nonlinear dynamical system: The completely inelastic bouncing ball,PRL,4,65,article,1990
613215,10.1103/PhysRevLett.65.397,Another interpretation of the Hagedorn temperature,PRL,4,65,article,1990
613216,10.1103/PhysRevLett.65.40,Improved energy confinement in spheromaks with reduced field errors,PRL,1,65,article,1990
613217,10.1103/PhysRevLett.65.401,"Jet inclusive production to <i>O</i>(<span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msubsup><mrow><mi mathvariant=""normal"">α</mi></mrow><mrow><mi mathvariant=""italic"">s</mi></mrow><mrow><mn>3</mn></mrow></msubsup></mrow></math></span>): Comparison with data",PRL,4,65,article,1990
613218,10.1103/PhysRevLett.65.404,Chiral weak dynamics,PRL,4,65,article,1990
613219,10.1103/PhysRevLett.65.408,U(1) axial charge in the chiral limit,PRL,4,65,article,1990
613220,10.1103/PhysRevLett.65.412,Scaled-factorial-moment analysis of 200<i>A</i>-GeV sulfur+gold interactions,PRL,4,65,article,1990
613221,10.1103/PhysRevLett.65.416,"High-<i>K</i> barrier penetration in <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">Hf</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>174</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span>: A challenge to <i>K</i> selection",PRL,4,65,article,1990
613222,10.1103/PhysRevLett.65.420,Demonstration of x-ray amplifiers near the carbon <i>K</i> edge,PRL,4,65,article,1990
613223,10.1103/PhysRevLett.65.424,Peaked density profiles in circular-limiter <i>H</i> modes on the TFTR tokamak,PRL,4,65,article,1990
613224,10.1103/PhysRevLett.65.428,Investigation of ion-acoustic-decay-instability thresholds in laser-plasma interactions,PRL,4,65,article,1990
613225,10.1103/PhysRevLett.65.432,Three-dimensional Rayleigh-Taylor instability of spherical systems,PRL,4,65,article,1990
613226,10.1103/PhysRevLett.65.436,High-chirality blue-phase lattices are unstable: A theory for the formation of blue phase III,PRL,4,65,article,1990
613227,10.1103/PhysRevLett.65.44,Discontinuous shear thinning in ordered suspensions,PRL,1,65,article,1990
613228,10.1103/PhysRevLett.65.440,Steady-state properties of a finite system driven by a chemical-potential gradient,PRL,4,65,article,1990
613229,10.1103/PhysRevLett.65.444,Triggered energy releases in solid hydrogen hosts containing unpaired atoms,PRL,4,65,article,1990
613230,10.1103/PhysRevLett.65.448,Origin of atomic resolution on metal surfaces in scanning tunneling microscopy,PRL,4,65,article,1990
613231,10.1103/PhysRevLett.65.452,Reconstructions of GaAs(1¯ 1¯ 1¯) surfaces observed by scanning tunneling microscopy,PRL,4,65,article,1990
613232,10.1103/PhysRevLett.65.456,Optical interactions in the junction of a scanning tunneling microscope,PRL,4,65,article,1990
613233,10.1103/PhysRevLett.65.460,Broken symmetry and domain structure in Ising-like systems,PRL,4,65,article,1990
613234,10.1103/PhysRevLett.65.464,Identification of defects in amorphous silicon,PRL,4,65,article,1990
613235,10.1103/PhysRevLett.65.468,Two-dimensional band structure of a Li layer: Li/Be(0001),PRL,4,65,article,1990
613236,10.1103/PhysRevLett.65.472,Observation of the transition from adiabatic to nonadiabatic small polaron hopping in a molecularly doped polymer,PRL,4,65,article,1990
613237,10.1103/PhysRevLett.65.476,Static electric polarizabilities as evidence for cluster geometries,PRL,4,65,article,1990
613238,10.1103/PhysRevLett.65.48,Fluctuation-induced transitions between periodic attractors: Observation of supernarrow spectral peaks near a kinetic phase transition,PRL,1,65,article,1990
613239,10.1103/PhysRevLett.65.480,Adsorbate-substrate resonant interactions observed for CO on Cu(100) in the far infrared,PRL,4,65,article,1990
613240,10.1103/PhysRevLett.65.484,Infrared reflectance measurements of the insulator-metal transition in solid hydrogen,PRL,4,65,article,1990
613241,10.1103/PhysRevLett.65.488,Spin relaxation in small free iron clusters,PRL,4,65,article,1990
613242,10.1103/PhysRevLett.65.492,Magnetic x-ray dichroism in core-level photoemission from ferromagnets,PRL,4,65,article,1990
613243,10.1103/PhysRevLett.65.496,Spectral densities of the symmetric Anderson model,PRL,4,65,article,1990
613244,10.1103/PhysRevLett.65.5,Classical transport effects on chaotic levels,PRL,1,65,article,1990
613245,10.1103/PhysRevLett.65.500,Explanation of normal-state properties of high-temperature superconductors,PRL,4,65,article,1990
613246,10.1103/PhysRevLett.65.504,Mechanism of HF etching of silicon surfaces: A theoretical understanding of hydrogen passivation,PRL,4,65,article,1990
613247,10.1103/PhysRevLett.65.508,Geometrical and topological aspects of electric double layers near curved surfaces,PRL,4,65,article,1990
613248,10.1103/PhysRevLett.65.512,"Multiple light scattering from concentrated, interacting suspensions",PRL,4,65,article,1990
613249,10.1103/PhysRevLett.65.516,Hydrodynamic interactions in concentrated suspensions,PRL,4,65,article,1990
613250,10.1103/PhysRevLett.65.52,Asymptotic shape of diffusion-limited aggregates with anisotropy,PRL,1,65,article,1990
613251,10.1103/PhysRevLett.65.520,Neural networks and the solution of nonlinear equations,PRL,4,65,article,1990
613256,10.1103/PhysRevLett.65.529,Eigenvalue statistics of distorted random matrices,PRL,5,65,article,1990
613257,10.1103/PhysRevLett.65.533,Experimental observation of a strange nonchaotic attractor,PRL,5,65,article,1990
613258,10.1103/PhysRevLett.65.537,Rocket measurement of the cosmic-background-radiation mm-wave spectrum,PRL,5,65,article,1990
613259,10.1103/PhysRevLett.65.541,Two remarks on chiral scalars,PRL,5,65,article,1990
613260,10.1103/PhysRevLett.65.543,"Convergence radius of chiral perturbation theory in the large-<span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msub><mrow><mi mathvariant=""italic"">N</mi></mrow><mrow><mi mathvariant=""italic"">c</mi></mrow></msub></mrow></math></span> limit",PRL,5,65,article,1990
613261,10.1103/PhysRevLett.65.547,"Electroexcitation of <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mn>6</mn></mrow><mrow><mi mathvariant=""normal"">−</mi></mrow></msup></mrow></math></span> states in <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">S</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>32</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span>",PRL,5,65,article,1990
613262,10.1103/PhysRevLett.65.551,"Isovector effective interactions from <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">C</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>14</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span>(<i>p</i>,<i>n</i><span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mo>)</mo></mrow><mrow><mn>14</mn></mrow></msup></mrow></math></span>N studies between 500 and 800 MeV",PRL,5,65,article,1990
613263,10.1103/PhysRevLett.65.555,Direct observation of the influence of Doppler-induced resonances on atomic velocities,PRL,5,65,article,1990
613264,10.1103/PhysRevLett.65.559,Observation of velocity-tuned multiphoton ‘‘Doppleron’’ resonances in laser-cooled atoms,PRL,5,65,article,1990
613265,10.1103/PhysRevLett.65.56,Symmetry-breaking effect of interfacial interactions on electro-optical properties of liquid crystals,PRL,1,65,article,1990
613266,10.1103/PhysRevLett.65.563,Modal analysis of x-ray laser coherence,PRL,5,65,article,1990
613267,10.1103/PhysRevLett.65.567,Stark-enhanced phase conjugation in shaped-microparticle suspensions,PRL,5,65,article,1990
613268,10.1103/PhysRevLett.65.571,High-resolution spectroscopy of the hydrogen 1<i>S</i>-2<i>S</i> transition in an atomic beam,PRL,5,65,article,1990
613269,10.1103/PhysRevLett.65.575,Models of intermittency in hydrodynamic turbulence,PRL,5,65,article,1990
613270,10.1103/PhysRevLett.65.579,Microwave phase conjugation in a liquid suspension of elongated microparticles,PRL,5,65,article,1990
613271,10.1103/PhysRevLett.65.583,Turbulent enhancement of particle and heat fluxes during sawtooth oscillations in a tokamak edge plasma,PRL,5,65,article,1990
613272,10.1103/PhysRevLett.65.587,Experimental observation of laser-induced radiation heat waves,PRL,5,65,article,1990
613273,10.1103/PhysRevLett.65.591,Effects of external noise on the Fréedericksz transition in a nematic liquid crystal,PRL,5,65,article,1990
613274,10.1103/PhysRevLett.65.595,"Quantum spin transport in very dilute <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">−</mi></mrow><mrow></mrow><mrow><mn>4</mn></mrow><mrow></mrow><mrow></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>3</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span>He mixtures",PRL,5,65,article,1990
613275,10.1103/PhysRevLett.65.599,Experiments on wetting on the scale of nanometers: Influence of the surface energy,PRL,5,65,article,1990
613276,10.1103/PhysRevLett.65.60,Temperature behavior of tracer diffusion in amorphous materials: A random-walk approach,PRL,1,65,article,1990
613277,10.1103/PhysRevLett.65.603,Minimum growth probability of diffusion-limited aggregates,PRL,5,65,article,1990
613278,10.1103/PhysRevLett.65.607,"Dynamics of monochromatically generated nonequilibrium phonons in <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msub><mrow><mi mathvariant=""normal"">LaF</mi></mrow><mrow><mn>3</mn></mrow></msub></mrow></math></span>:<span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><msup><mrow><mi mathvariant=""normal"">Pr</mi></mrow><mrow><mn>3</mn><mo>+</mo></mrow></msup></mrow></math></span>",PRL,5,65,article,1990
613279,10.1103/PhysRevLett.65.610,Intrinsic instability and entropy stabilization of grain boundaries,PRL,5,65,article,1990
613280,10.1103/PhysRevLett.65.614,NMR determination of the fractal dimension in silica aerogels,PRL,5,65,article,1990
613281,10.1103/PhysRevLett.65.618,Microscopic explanation of the compensation (Meyer-Neldel) rule,PRL,5,65,article,1990
613282,10.1103/PhysRevLett.65.621,Search for nuclear fusion in deuterated targets under cluster-beam impact,PRL,5,65,article,1990
613283,10.1103/PhysRevLett.65.625,Production of small doubly charged negative carbon cluster ions by sputtering,PRL,5,65,article,1990
613284,10.1103/PhysRevLett.65.629,Thermal equilibration of surface defects in hydrogenated amorphous silicon-germanium alloys,PRL,5,65,article,1990
613285,10.1103/PhysRevLett.65.633,Quantum liquid versus electron solid around ν=1/5 Landau-level filling,PRL,5,65,article,1990
613286,10.1103/PhysRevLett.65.637,Optical detection of the integer and fractional quantum Hall effects in GaAs,PRL,5,65,article,1990
613287,10.1103/PhysRevLett.65.64,"Anomaly in the heat capacity of fluid monolayers of <span class=""aps-inline-formula""><math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mmultiscripts><mrow><mi mathvariant=""normal"">He</mi></mrow><mprescripts></mprescripts><mrow></mrow><mrow><mn>3</mn></mrow><mrow></mrow><mrow></mrow></mmultiscripts></mrow></math></span> at low millikelvin temperatures",PRL,1,65,article,1990
613288,10.1103/PhysRevLett.65.641,"Optical investigations of the integer and fractional quantum Hall effects: Energy plateaus, intensity minima, and line splitting in band-gap emission",PRL,5,65,article,1990
613289,10.1103/PhysRevLett.65.645,Unbinding of charge-anticharge pairs in two-dimensional arrays of small tunnel junctions,PRL,5,65,article,1990
613290,10.1103/PhysRevLett.65.649,Finite-size studies of semion systems,PRL,5,65,article,1990
613291,10.1103/PhysRevLett.65.653,Linear temperature dependence of resistivity as evidence of gauge interaction,PRL,5,65,article,1990
613292,10.1103/PhysRevLett.65.657,Intermolecular and intramolecular solubilization: Collapse and expansion of a polymer chain in surfactant solutions,PRL,5,65,article,1990
